Date,0
2016-07-04,36687264.008946694
2016-07-05,31708100.00910668
2016-07-06,97639342.00620559
2016-07-07,49243011.0080138
2016-07-08,62061207.007595435
2016-07-09,18955766.009292345
2016-07-10,29925667.008870006
2016-07-11,44047499.00840631
2016-07-12,41791464.00867075
2016-07-13,31748496.008924592
2016-07-14,23817856.00930392
2016-07-15,13557557.009739704
2016-07-16,31614610.009098858
2016-07-17,28810844.00931258
2016-07-18,20401885.00957667
2016-07-19,25075066.00936679
2016-07-20,21351309.00944207
2016-07-21,43283429.008515716
2016-07-22,19544654.009352338
2016-07-23,19642346.00941755
2016-07-24,22564554.00931202
2016-07-25,32177578.008833565
2016-07-26,19568531.009364285
2016-07-27,18452583.00942677
2016-07-28,17757920.009450443
2016-07-29,12721755.009666594
2016-07-30,39918066.00840381
2016-07-31,41229298.00794393
2016-08-01,75338595.00577945
2016-08-02,47170751.0064057
2016-08-03,25725471.007831767
2016-08-04,15992890.00827904
2016-08-05,14676841.008414064
2016-08-06,15491523.008513408
2016-08-07,14726811.00857924
2016-08-08,15304277.00851011
2016-08-09,29376783.007971227
2016-08-10,23640952.008246716
2016-08-11,15009452.0085196
2016-08-12,11357750.008660417
2016-08-13,18970094.008206822
2016-08-14,19218972.008052427
2016-08-15,21634083.00800986
2016-08-16,18886741.008202814
2016-08-17,17509679.008218963
2016-08-18,14701426.008306807
2016-08-19,13416843.00842476
2016-08-20,8294321.008710437
2016-08-21,19658058.00827422
2016-08-22,18772369.008341532
2016-08-23,16337141.008381013
2016-08-24,18885349.008208197
2016-08-25,12329289.008499194
2016-08-26,10747219.008516721
2016-08-27,7377921.008592277
2016-08-28,13760854.008381752
2016-08-29,15895354.008304352
2016-08-30,14338795.008370167
2016-08-31,14860164.009020241
2016-09-01,15315755.008287774
2016-09-02,21055514.008240424
2016-09-03,18646011.008604273
2016-09-04,15369832.008805493
2016-09-05,14864563.008836247
2016-09-06,18429525.00875466
2016-09-07,22710390.008691028
2016-09-08,17710151.00897723
2016-09-09,9600113.009309325
2016-09-10,22467346.008680165
2016-09-11,17058938.008737
2016-09-12,16850869.0087744
2016-09-13,14878860.00886532
2016-09-14,13892193.008895988
2016-09-15,13353736.008908434
2016-09-16,9724490.009046137
2016-09-17,10004923.009049786
2016-09-18,12981851.008957136
2016-09-19,13809380.008907901
2016-09-20,22059386.008490007
2016-09-21,13463966.008729337
2016-09-22,15567036.008664146
2016-09-23,8196210.009042815
2016-09-24,8038079.009031411
2016-09-25,16700407.00869476
2016-09-26,15534315.008788135
2016-09-27,11485005.008938882
2016-09-28,15403975.008775316
2016-09-29,14534745.008820292
2016-09-30,10415543.009062063
2016-10-01,10096653.009101065
2016-10-02,13462741.00894909
2016-10-03,15300692.008867353
2016-10-04,14360536.008903911
2016-10-05,13276337.008960003
2016-10-06,20167399.00871729
2016-10-07,8467434.009244567
2016-10-08,8320759.009243374
2016-10-09,15597892.00894095
2016-10-10,35367127.00829409
2016-10-11,17240000.009227663
2016-10-12,16387361.00922249
2016-10-13,20114873.009067502
2016-10-14,7970927.009596335
2016-10-15,8306925.009588755
2016-10-16,17742610.00921178
2016-10-17,15725013.009255385
2016-10-18,22379197.00892571
2016-10-19,13252110.009232473
2016-10-20,17836383.00906699
2016-10-21,24154228.008980244
2016-10-22,14418212.009602856
2016-10-23,21726106.009242047
2016-10-24,24179462.009184465
2016-10-25,31949607.008978743
2016-10-26,31862181.009258363
2016-10-27,26829414.009535063
2016-10-28,38351348.0092973
2016-10-29,27793236.00986551
2016-10-31,26687188.00973994
2016-11-01,49453950.00903995
2016-11-02,28452232.010152735
2016-11-03,69067917.00836769
2016-11-04,33762721.00938173
2016-11-05,15554565.010266792
2016-11-06,18363567.0102135
2016-11-07,21797370.010105483
2016-11-08,28262235.009849597
2016-11-09,51548567.00911435
2016-11-10,23931322.010185152
2016-11-11,18386841.01037614
2016-11-12,19677656.0102622
2016-11-13,25249834.009839397
2016-11-14,26613445.0098386
2016-11-15,29562740.009790827
2016-11-16,58304902.008873574
2016-11-17,46942756.009622894
2016-11-18,29666065.010307766
2016-11-19,19276573.01082939
2016-11-20,34876785.01006945
2016-11-21,24010681.010428675
2016-11-22,33225195.010169674
2016-11-23,28258203.01042563
2016-11-24,27531777.01035008
2016-11-25,21299510.010568343
2016-11-26,16682481.010763863
2016-11-27,15735824.010761693
2016-11-28,25153838.010358524
2016-11-29,24030304.01041857
2016-11-30,29210351.010264933
2016-12-01,40690942.0099592
2016-12-02,48893613.00986443
2016-12-03,30234128.010694
2016-12-04,14755120.011281257
2016-12-05,39082688.01024865
2016-12-06,25497771.010720532
2016-12-07,26755412.010742195
2016-12-08,22208497.011021547
2016-12-09,18722048.011196528
2016-12-10,14049110.011434771
2016-12-11,13269086.011439718
2016-12-12,22442991.011099696
2016-12-13,25894856.01106532
2016-12-14,19326375.011294663
2016-12-15,20452116.01124476
2016-12-16,21650384.011210788
2016-12-17,18648778.011438902
2016-12-18,11525747.011772903
2016-12-19,20238681.011456266
2016-12-20,27406319.011209484
2016-12-21,53411082.01043321
2016-12-22,60511618.01069079
2016-12-23,91802931.0099802
2016-12-24,41576781.01241749
2016-12-25,37173377.01217886
2016-12-26,35002753.012508765
2016-12-27,45966615.01229803
2016-12-28,73811803.01167247
2016-12-29,59226667.01266253
2016-12-30,67449149.01215987
2016-12-31,26379401.013793293
2017-01-01,40570922.01350793
2017-01-02,66038073.01297626
2017-01-03,56085870.01359036
2017-01-04,170584623.0097512
2017-01-05,244839289.00659367
2017-01-06,179160668.00769508
2017-01-07,113037531.00890653
2017-01-08,70298340.01117195
2017-01-09,55963281.011648424
2017-01-10,48644106.012034744
2017-01-11,160194109.00692755
2017-01-12,93986701.0084263
2017-01-13,72555875.0096091
2017-01-14,36594482.01133781
2017-01-15,20004735.01191341
2017-01-16,27592899.011714812
2017-01-17,72272727.01036286
2017-01-18,61042392.011335194
2017-01-19,52300814.0116156
2017-01-20,34847130.01246017
2017-01-21,37129176.01255797
2017-01-22,44074299.01246683
2017-01-23,30261054.013068095
2017-01-24,53468911.012027845
2017-01-25,34014866.012531966
2017-01-26,30795685.01278776
2017-01-27,28503144.01307797
2017-01-28,13251844.013726573
2017-01-29,10214368.01385393
2017-01-30,17604172.013528846
2017-01-31,51869216.01245453
2017-02-01,44035816.01331369
2017-02-02,50633910.01332594
2017-02-03,62431017.01311795
2017-02-04,40406542.014204085
2017-02-05,31669956.014632232
2017-02-06,32828350.014518384
2017-02-07,41318349.014393345
2017-02-08,68336320.01351838
2017-02-09,145839317.00998366
2017-02-10,60639111.012757786
2017-02-11,28504495.014377736
2017-02-12,14825023.014991108
2017-02-13,32785064.01411992
2017-02-14,39810076.01391852
2017-02-15,23569549.014689952
2017-02-16,39114743.014260046
2017-02-17,47815360.0142158
2017-02-18,26856521.015275847
2017-02-19,18876881.01554254
2017-02-20,32959720.01511162
2017-02-21,62908569.01443555
2017-02-22,53647453.0151795
2017-02-23,75663167.01465979
2017-02-24,126978010.01292264
2017-02-25,53003830.01587262
2017-02-26,35750258.01648032
2017-02-27,42035366.01660657
2017-02-28,60371869.016079694
2017-03-01,61964760.01600946
2017-03-02,98040639.0153436
2017-03-03,85876262.01621638
2017-03-04,48597934.0177318
2017-03-05,32104972.01829317
2017-03-06,39591110.01815767
2017-03-07,108673876.01486334
2017-03-08,116342973.0140504
2017-03-09,70427061.01522586
2017-03-10,223836041.00927332
2017-03-11,82387198.01442064
2017-03-12,53441762.01638889
2017-03-13,74376298.01605344
2017-03-14,56058617.016977414
2017-03-15,54486699.017160885
2017-03-16,159409024.01243475
2017-03-17,183879768.0102879
2017-03-18,212772055.0076084
2017-03-19,108128237.01121771
2017-03-20,63833143.013421215
2017-03-21,101051998.0126097
2017-03-22,120730492.01196155
2017-03-23,58898141.01384669
2017-03-24,130042865.0103358
2017-03-25,118395054.009896
2017-03-26,92332221.01173735
2017-03-26,83255983.01176912
2017-03-27,83567551.01285222
2017-03-28,71261535.01325767
2017-03-29,77633883.013014
2017-03-30,96543920.01249371
2017-03-31,55020078.01462673
2017-04-01,77853933.01380512
2017-04-02,111870807.01285955
2017-04-03,81164094.01450796
2017-04-04,78335573.01443829
2017-04-05,108182158.01358691
2017-04-06,71184485.01559141
2017-04-07,39393003.01683704
2017-04-08,54498333.01630435
2017-04-09,48473680.016769245
2017-04-10,45563707.01698496
2017-04-11,54699396.01672216
2017-04-12,78456422.01540971
2017-04-13,56129576.016049154
2017-04-14,33877537.015420854
2017-04-15,22538918.01739078
2017-04-16,56095607.01614631
2017-04-17,64900219.01602866
2017-04-18,53034357.016609184
2017-04-19,69223360.01623935
2017-04-20,52498296.01721068
2017-04-21,55776932.01704442
2017-04-22,54224355.01709191
2017-04-23,49281629.0173918
2017-04-24,56659016.017223276
2017-04-25,77649710.01675183
2017-04-26,83319636.01695395
2017-04-27,104536476.01640238
2017-04-28,55982468.018403925
2017-04-29,55470285.01852237
2017-04-30,144414038.01566586
2017-05-01,103342244.01803213
2017-05-02,122551707.01769312
2017-05-03,213084949.01493347
2017-05-04,188015771.01621804
2017-05-05,92747185.01995601
2017-05-06,111708072.01941401
2017-05-07,174687869.0177173
2017-05-08,219169486.01731342
2017-05-09,156203600.02029306
2017-05-10,198829123.01976874
2017-05-11,192159873.01967686
2017-05-12,128390095.02104615
2017-05-13,72874378.0245474
2017-05-14,138499150.02142033
2017-05-15,130379207.02126685
2017-05-16,170954154.02047375
2017-05-17,135901905.0234432
2017-05-18,191523926.02195632
2017-05-19,179346919.02363777
2017-05-20,161036810.02521417
2017-05-21,373482496.0176816
2017-05-22,251969081.02366415
2017-05-23,353734030.0222225
2017-05-24,622139030.0136088
2017-05-25,441342711.01851404
2017-05-26,446034004.0155011
2017-05-27,266766116.02248284
2017-05-28,204101576.02624953
2017-05-29,270069146.02414995
2017-05-30,261223035.02416724
2017-05-31,290070431.02494645
2017-06-01,199765372.0297423
2017-06-02,177168595.0318718
2017-06-03,149060810.03329167
2017-06-04,225611887.03111058
2017-06-05,538772473.0214972
2017-06-06,340329903.0297531
2017-06-07,260898606.03160813
2017-06-08,189237110.0360812
2017-06-09,246869682.03426462
2017-06-10,241516660.035584
2017-06-11,585158909.0202975
2017-06-12,314476276.02924514
2017-06-13,448294279.0228157
2017-06-14,606264366.0125223
2017-06-15,286630757.02638465
2017-06-16,246698591.02976698
2017-06-17,235239296.0310779
2017-06-18,210372750.03129858
2017-06-19,300034010.0295462
2017-06-20,313234721.0298053
2017-06-21,210318780.03329378
2017-06-22,155303414.03612986
2017-06-23,228007287.03226876
2017-06-24,220679135.03116265
2017-06-25,401912134.02247703
2017-06-26,381517099.0227175
2017-06-27,279792448.0285852
2017-06-28,191733499.03222272
2017-06-29,183878856.03200313
2017-06-30,160661673.03188384
2017-07-01,165839565.03146788
2017-07-02,212244951.0311457
2017-07-03,210433639.03193945
2017-07-04,232257106.0311668
2017-07-05,156558009.03433007
2017-07-06,229168229.03076693
2017-07-07,136973389.03367555
2017-07-08,99506518.03563875
2017-07-09,297270301.0259799
2017-07-10,341998621.02261597
2017-07-11,257095280.02599216
2017-07-12,208630220.02877584
2017-07-13,257704533.02540603
2017-07-14,320719096.02053845
2017-07-15,364287861.01556826
2017-07-16,368366495.0166306
2017-07-17,465220151.01651144
2017-07-18,357639189.0217508
2017-07-19,807416890.0064492
2017-07-20,529154789.0220453
2017-07-21,341992860.028791
2017-07-22,299869260.03130925
2017-07-23,229047365.03362253
2017-07-24,534765380.02004135
2017-07-25,340465234.02597845
2017-07-26,269880857.0296622
2017-07-27,383479795.0271408
2017-07-28,230818894.03380936
2017-07-29,222933516.03315705
2017-07-30,254836601.03331667
2017-07-31,341216428.0303016
2017-08-01,222534344.03347313
2017-08-02,188517085.0352122
2017-08-03,195800289.0360679
2017-08-04,503737620.0269437
2017-08-05,196484496.04248402
2017-08-06,294021645.0392546
2017-08-07,366169429.0383734
2017-08-08,324058681.0393929
2017-08-09,242024460.042719
2017-08-10,345135492.04076797
2017-08-11,469532325.0393454
2017-08-12,638917500.0359963
2017-08-13,540927757.0423971
2017-08-14,872840682.0302567
2017-08-15,472960334.04580796
2017-08-16,554232802.0454221
2017-08-17,603898315.0411282
2017-08-18,462723151.0448649
2017-08-19,288193446.0524765
2017-08-20,365174045.04813594
2017-08-21,659657838.0344781
2017-08-22,402340258.0481252
2017-08-23,305373477.05310714
2017-08-24,362283252.0531404
2017-08-25,199403922.0593648
2017-08-26,185180843.06031147
2017-08-27,325285703.0539898
2017-08-28,455467850.0510572
2017-08-29,313466398.05853224
2017-08-30,338981145.058517
2017-08-31,491140364.0545787
2017-09-01,747713818.0443257
2017-09-02,470135795.0520509
2017-09-03,737216060.0394956
2017-09-04,673846827.0391088
2017-09-05,504717245.0494787
2017-09-06,324939872.0584446
2017-09-07,786819863.0381993
2017-09-08,332195251.0535569
2017-09-09,451244396.0477092
2017-09-10,375254125.0509451
2017-09-11,453402207.0474864
2017-09-12,728385231.033352
2017-09-13,1118258889.0122013
2017-09-14,1519153952.990994
2017-09-15,627559216.0325835
2017-09-16,351250484.0428139
2017-09-17,586938661.0360178
2017-09-18,488897829.0428977
2017-09-19,342438072.04740506
2017-09-20,543570164.0370818
2017-09-21,414612501.0396843
2017-09-22,253370774.0467151
2017-09-23,183852135.05071712
2017-09-24,386674961.0430434
2017-09-25,248481868.05099654
2017-09-26,480358673.0429139
2017-09-27,386909537.04969794
2017-09-28,404599756.0482978
2017-09-29,290796939.05421865
2017-09-30,262485153.05695772
2017-10-01,314621927.05593985
2017-10-02,353046057.0535109
2017-10-03,272424730.0556394
2017-10-04,271914958.0550252
2017-10-05,269878225.05669063
2017-10-06,176332039.06112173
2017-10-07,323063950.05683535
2017-10-08,518586828.0519083
2017-10-09,475717720.0556059
2017-10-10,338533507.0607479
2017-10-11,848641969.044006
2017-10-12,1211469140.0376155
2017-10-13,434406119.0708444
2017-10-14,571166215.0658551
2017-10-15,349154669.0742876
2017-10-16,368658284.07354504
2017-10-17,654722509.0582602
2017-10-18,469774559.0682893
2017-10-19,729487923.0607533
2017-10-20,684989667.065968
2017-10-21,618893096.067341
2017-10-22,801148315.05936
2017-10-23,811951129.0568479
2017-10-24,585738379.062653
2017-10-25,547664553.0680773
2017-10-26,488283724.071444
2017-10-27,305611140.0772973
2017-10-28,966990808.0528482
2017-10-30,481600502.07589763
2017-10-31,637838767.0711393
2017-11-01,869798619.0662342
2017-11-02,1663170039.0408523
2017-11-03,1120978013.0657995
2017-11-04,773371754.0808271
2017-11-05,789287755.083471
2017-11-06,1148125488.0665069
2017-11-07,716798409.0806366
2017-11-08,1632547465.0483036
2017-11-09,915963933.0768286
2017-11-10,1513421266.0472558
2017-11-11,878096915.0662184
2017-11-12,1629165385.02951
2017-11-13,1135256036.050125
2017-11-14,634604991.0763682
2017-11-15,922959468.0692847
2017-11-16,1010130763.0753579
2017-11-17,917599923.0842656
2017-11-18,571121111.0963036
2017-11-19,541391321.1003071
2017-11-20,617354329.1009755
2017-11-21,938345413.0888747
2017-11-22,539697375.1051576
2017-11-23,555465146.1046389
2017-11-24,595710405.101686
2017-11-25,718483679.1013042
2017-11-26,782499976.1083745
2017-11-27,1025175619.1056805
2017-11-28,865328615.1171451
2017-11-29,2418792360.059976
2017-11-30,1836210107.079581
2017-12-01,1353669597.1028867
2017-12-02,950474241.131426
2017-12-03,1380012064.1174264
2017-12-04,1057859226.1325433
2017-12-05,1048839303.1391442
2017-12-06,2437037791.094866
2017-12-07,4510225316.047129
2017-12-08,4546014731.06673
2017-12-09,2699876215.1279707
2017-12-10,2904037859.1098886
2017-12-11,2634267594.1403823
2017-12-12,2246138895.171588
2017-12-13,2576055941.1556935
2017-12-14,1773813863.1837993
2017-12-15,2682351213.1558304
2017-12-16,2078806368.1991365
2017-12-17,2264650369.2092147
2017-12-18,2597510049.187672
2017-12-19,3136709262.1580877
2017-12-20,3791752510.111773
2017-12-21,2619295475.147449
2017-12-22,6245731507.969013
2017-12-23,2491903154.120324
2017-12-24,2428437693.1150813
2017-12-25,1487888106.1542141
2017-12-26,2198577125.1382337
2017-12-27,2162831128.1558485
2017-12-28,2425912717.1327624
2017-12-29,1733583750.155517
2017-12-30,2387311023.116007
2017-12-31,1492142483.1430964
2018-01-01,1057521524.1682622
2018-01-02,1956783037.1377363
2018-01-03,1604206990.167403
2018-01-04,1656714736.1656475
2018-01-05,2283988962.152735
2018-01-06,1412703790.2048624
2018-01-07,1309532650.207441
2018-01-08,2166366561.153989
2018-01-09,1486802326.1713529
2018-01-10,2025083791.1406689
2018-01-11,2373494121.1263213
2018-01-12,1402292716.152518
2018-01-13,1021352776.1779416
2018-01-14,1112590573.171568
2018-01-15,1170462750.1675622
2018-01-16,3842651741.03956
2018-01-17,3666978316.01981
2018-01-18,2357251805.080497
2018-01-19,1264875700.1244419
2018-01-20,1492721765.1269946
2018-01-21,1552755289.1279263
2018-01-22,1811992345.101229
2018-01-23,1710180828.0981672
2018-01-24,1286435482.1187887
2018-01-25,1061064251.1340859
2018-01-26,1560135332.109351
2018-01-27,1031091633.132785
2018-01-28,1038153169.1392401
2018-01-29,920836244.1429434
2018-01-30,1720894077.098724
2018-01-31,1230902973.106887
2018-02-01,1964308989.0727208
2018-02-02,2768759876.0236516
2018-02-03,1253484523.0875027
2018-02-04,1413207410.0810091
2018-02-05,2534149181.0187163
2018-02-06,3397596512.971444
2018-02-07,2159765331.0349054
2018-02-08,1594673973.0593803
2018-02-09,1348072086.074259
2018-02-10,1348923336.0803006
2018-02-11,1013771945.0888628
2018-02-12,1085921871.0868108
2018-02-13,853320352.101712
2018-02-14,1220863360.0887833
2018-02-15,1666668487.0835774
2018-02-16,1061827697.1130224
2018-02-17,1327921168.1092858
2018-02-18,1659704217.1019955
2018-02-19,1186535653.1182597
2018-02-20,1640343867.1106913
2018-02-21,1982721124.0902798
2018-02-22,1795951829.089423
2018-02-23,1399448203.0985067
2018-02-24,1244484468.1060853
2018-02-25,793093192.117919
2018-02-26,1181729273.1053398
2018-02-27,1060840699.1198512
2018-02-28,1126074675.120374
2018-03-01,952472120.1258805
2018-03-02,852908489.1362247
2018-03-03,812200126.14149
2018-03-04,690727335.148855
2018-03-05,791471905.1474996
2018-03-06,1210081181.1248446
2018-03-07,1858869115.0866914
2018-03-08,1492236089.091048
2018-03-09,2081621422.056938
2018-03-10,1084925795.0989227
2018-03-11,1374814644.084866
2018-03-12,1435404200.0887718
2018-03-13,1228556284.0929794
2018-03-14,1385572511.0817928
2018-03-15,1519850464.0650096
2018-03-16,1082790136.0850296
2018-03-17,901939422.0902421
2018-03-18,1535519444.0600846
2018-03-19,1447812723.0715947
2018-03-20,1150462439.0885708
2018-03-21,991376396.099358
2018-03-22,1023286566.0962673
2018-03-23,939997284.0967864
2018-03-24,827663165.1039736
2018-03-25,657643520.1063291
2018-03-25,1079038734.0854638
2018-03-26,930754990.0875863
2018-03-27,657712114.0962145
2018-03-28,1379180030.063189
2018-03-29,1584675343.0449464
2018-03-30,915400590.0713729
2018-03-31,889887684.070288
2018-04-01,748861435.0834091
2018-04-02,905326798.0757129
2018-04-03,877199782.0767633
2018-04-04,777145174.0741545
2018-04-05,605651287.080234
2018-04-06,564883141.082716
2018-04-07,425825572.09144586
2018-04-08,901883664.07199
2018-04-09,424510977.0885558
2018-04-10,450141340.0891461
2018-04-11,1490759969.05326
2018-04-12,1171435820.0767803
2018-04-13,537286381.102403
2018-04-14,570527804.1039029
2018-04-15,713471956.0995145
2018-04-16,580880500.1016293
2018-04-17,593500791.1008589
2018-04-18,602099034.1034148
2018-04-19,979994921.0926982
2018-04-20,829073400.1042267
2018-04-21,610183093.1141044
2018-04-22,553892335.1157631
2018-04-23,1276464750.0920258
2018-04-24,1779806222.0744836
2018-04-25,997427934.0990676
2018-04-26,758182407.1125115
2018-04-27,774111704.1101594
2018-04-28,640931911.1197555
2018-04-29,574099218.1219779
2018-04-30,669555436.1147904
2018-05-01,527488395.1204235
2018-05-02,857646889.1117669
2018-05-03,663887678.1238993
2018-05-04,679872376.1246957
2018-05-05,608650204.1269919
2018-05-06,692580062.1198785
2018-05-07,673924125.1175187
2018-05-08,625495066.1176195
2018-05-09,629850604.1183566
2018-05-10,1176888629.0896285
2018-05-11,783972252.0995455
2018-05-12,525395861.1116019
2018-05-13,874543293.0990809
2018-05-14,730739738.1051209
2018-05-15,789660713.0982765
2018-05-16,615539512.1039559
2018-05-17,558167598.1034062
2018-05-18,381458405.1131679
2018-05-19,418898289.1128343
2018-05-20,463653636.1132783
2018-05-21,543342369.1067564
2018-05-22,934151146.0841465
2018-05-23,826278113.0834371
2018-05-24,634474356.0914781
2018-05-25,368322782.10135365
2018-05-26,341348321.1003939
2018-05-27,526854342.09235376
2018-05-28,634849312.0870305
2018-05-29,505870974.0953974
2018-05-30,458223966.09735864
2018-05-31,458687659.0980408
2018-06-01,362414878.1030024
2018-06-02,332313005.105901
2018-06-03,427448262.10172445
2018-06-04,440337235.09922886
2018-06-05,396116252.102359
2018-06-06,342475552.1056942
2018-06-07,310119047.1065103
2018-06-08,218013881.10944545
2018-06-09,895514425.0765251
2018-06-10,482788065.0859558
2018-06-11,509372466.08442914
2018-06-12,797087281.0680739
2018-06-13,620296377.0751498
2018-06-14,379228601.086795
2018-06-15,232802782.09070718
2018-06-16,224575526.09216797
2018-06-17,430241689.0846042
2018-06-18,370797057.0898508
2018-06-19,400530201.08818215
2018-06-20,295690715.09292924
2018-06-21,862826624.0659252
2018-06-22,350697378.0809234
2018-06-23,667479078.0675117
2018-06-24,492834172.07651424
2018-06-25,391396653.0806957
2018-06-26,383457137.07939565
2018-06-27,385907044.07859874
2018-06-28,554799001.0708414
2018-06-29,419284677.08107775
2018-06-30,259708490.08839235
2018-07-01,465915661.0777305
2018-07-02,356390898.0880354
2018-07-03,412202352.0855117
2018-07-04,421189063.0852733
2018-07-05,310759733.08917284
2018-07-06,277167900.0921687
2018-07-07,268455446.0939558
2018-07-08,328316145.09110516
2018-07-09,470432142.0828403
2018-07-10,327667754.0852514
2018-07-11,409078182.0813624
2018-07-12,319802271.08420485
2018-07-13,174416786.09013808
2018-07-14,218543291.0892054
2018-07-15,494264915.08106
2018-07-16,799401451.0762196
